start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-07-30,2013-08-05,2505.0,9897,5510.0,"[10, 0, 0, 14, 17, 11, 0]","[0, 8, 10, 0, 1, 0, 8]","[0.3, 0.0, 0.3, 0.0, 0.1698506452432296, 0.03524466948820554, 0.3]","[55, 64, 75, 72, 95, 85, 57]","[62.02640151977539, 65.09107971191406, 72.29629516601562, 82.31387329101562, 110.30167388916016, 66.19916534423828, 58.98843002319336]"
2013-07-31,2013-08-06,2329.0,9779,5750.0,"[7, 7, 4, 0, 0, 0, 9]","[3, 4, 9, 16, 9, 8, 0]","[0.03559181491729722, 0.3, 0.3, 0.0, 0.2625608493539458, 0.0, 0.03563564823087285]","[64, 75, 72, 95, 85, 57, 53]","[60.48849105834961, 70.55084991455078, 84.98821258544922, 111.84741973876953, 66.7446517944336, 59.63063049316406, 55.732303619384766]"
2013-08-01,2013-08-07,2592.0,9323,5500.0,"[6, 4, 16, 10, 10, 0, 10]","[5, 8, 2, 1, 0, 8, 0]","[0.0, 0.3, 0.0, 0.0, 0.0, 0.03862224573119247, 0.3]","[75, 72, 95, 85, 57, 53, 57]","[71.54590606689453, 84.11601257324219, 108.31397247314453, 68.28235626220703, 58.85536575317383, 55.629764556884766, 61.93795394897461]"
2013-08-02,2013-08-08,2353.0,8226,5530.0,"[7, 10, 2, 0, 9, 11, 0]","[6, 7, 8, 8, 0, 0, 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[72, 95, 85, 57, 53, 57, 64]","[83.8131103515625, 108.75433349609375, 66.60856628417969, 60.65179443359375, 56.006011962890625, 64.11725616455078, 60.32068634033203]"
2013-08-03,2013-08-09,2687.0,9002,5585.0,"[11, 0, 0, 10, 0, 7, 13]","[5, 10, 9, 0, 9, 3, 0]","[0.038424599505761145, 0.03897308268732297, 0.0, 0.039323099725908826, 0.3, 0.0, 0.0]","[95, 85, 57, 53, 57, 64, 74]","[102.56155395507812, 67.9486083984375, 60.531829833984375, 58.74916458129883, 67.50297546386719, 64.25887298583984, 79.61748504638672]"
2013-08-04,2013-08-10,2386.0,8835,5615.0,"[0, 10, 9, 11, 0, 0, 19]","[9, 0, 0, 0, 9, 11, 0]","[0.0054384384344733265, 0.0, 0.3, 0.04012740096180295, 0.12516931770734258, 0.0, 0.0]","[85, 57, 53, 57, 64, 74, 96]","[63.91131591796875, 59.97620391845703, 57.00804901123047, 65.34345245361328, 63.5655403137207, 75.85726165771484, 105.79705810546875]"
2013-08-05,2013-08-11,2426.0,9111,5840.0,"[7, 10, 11, 2, 14, 18, 0]","[3, 0, 0, 7, 0, 0, 12]","[0.03821663850055175, 0.0, 0.0, 0.0, 0.3, 0.0361942752974199, 0.0007598664309387507]","[57, 53, 57, 64, 74, 96, 75]","[63.40829086303711, 57.591487884521484, 65.77704620361328, 61.42789077758789, 82.6566162109375, 105.72777557373047, 83.07430267333984]"
2013-08-06,2013-08-12,2400.0,10374,5395.0,"[9, 10, 10, 13, 12, 2, 0]","[0, 0, 0, 0, 5, 9, 8]","[0.3, 0.3, 0.0, 0.3, 0.27561388845869383, 0.0, 0.3]","[53, 57, 64, 74, 96, 75, 55]","[53.07798767089844, 63.08617401123047, 61.46515655517578, 80.82136535644531, 107.37408447265625, 77.40802001953125, 57.246524810791016]"
2013-08-07,2013-08-13,2705.0,9455,5555.0,"[1, 3, 8, 12, 4, 8, 4]","[9, 6, 5, 4, 8, 1, 4]","[0.17654361937287683, 0.17086555207257653, 0.03924810721496063, 0.1259472090380051, 0.04030193630798622, 0.16317068162183895, 0.16486381796469904]","[57, 64, 74, 96, 75, 55, 64]","[64.46683502197266, 61.1137809753418, 82.63440704345703, 108.54093933105469, 82.8544692993164, 55.58958053588867, 53.91325759887695]"
2013-08-08,2013-08-14,2509.0,8138,4570.0,"[10, 13, 0, 7, 9, 9, 0]","[0, 0, 15, 5, 0, 0, 0]","[0.0, 0.035835657844924255, 0.3, 0.0, 0.03845351778521926, 0.0, 0.3]","[64, 74, 96, 75, 55, 64, 55]","[59.66298294067383, 78.12857055664062, 106.37528991699219, 77.19654846191406, 52.080509185791016, 52.21146011352539, 64.54119873046875]"
2013-08-09,2013-08-15,2155.0,9742,5880.0,"[10, 8, 3, 3, 7, 10, 5]","[4, 9, 9, 6, 2, 1, 5]","[0.2128794787606678, 0.12207400093941781, 0.1698626905664603, 0.1653019687028202, 0.12306985239562158, 0.21349291093301215, 0.1706888661685657]","[74, 96, 75, 55, 64, 55, 54]","[81.66548156738281, 108.3565902709961, 83.48543548583984, 55.719905853271484, 55.42080307006836, 63.08991622924805, 63.86469650268555]"
2013-08-10,2013-08-16,2499.0,8730,5360.0,"[0, 0, 9, 9, 11, 11, 11]","[15, 11, 0, 0, 0, 0, 0]","[0.0, 0.29925639462318326, 0.03914482108872272, 0.0, 0.00017109563705467194, 0.03515604045035746, 0.0]","[96, 75, 55, 64, 55, 54, 67]","[105.84904479980469, 80.52960968017578, 56.615753173828125, 54.667396545410156, 63.05403518676758, 64.50056457519531, 67.36939239501953]"
2013-08-11,2013-08-17,2399.0,9468,5510.0,"[9, 5, 7, 7, 4, 8, 8]","[4, 4, 2, 3, 6, 3, 7]","[0.1303796344129763, 0.10279144598681633, 0.2136982363375849, 0.2636934660749285, 0.2240173264985655, 0.12515736422017526, 0.03723421334499918]","[75, 55, 64, 55, 54, 67, 98]","[77.42434692382812, 54.503570556640625, 52.646541595458984, 62.34428024291992, 64.69075775146484, 67.31704711914062, 96.70497131347656]"
2013-08-12,2013-08-18,2486.0,8473,5135.0,"[9, 9, 10, 6, 0, 16, 0]","[0, 0, 0, 4, 10, 0, 9]","[0.042389981470363956, 0.0, 0.0, 0.0, 0.03899556410883836, 0.00511333024188507, 0.3]","[55, 64, 55, 54, 67, 98, 64]","[54.49216079711914, 52.707759857177734, 61.65503692626953, 61.9996337890625, 67.1942138671875, 97.9236831665039, 67.13285064697266]"
2013-08-13,2013-08-19,1992.0,8793,5715.0,"[4, 7, 7, 2, 7, 6, 6]","[4, 6, 4, 8, 8, 5, 4]","[0.03984722012155057, 0.08270394700052139, 0.11670285500655667, 0.12011973572113753, 0.12541554992105372, 0.12283468259178476, 0.12595893637184516]","[64, 55, 54, 67, 98, 64, 55]","[54.86626434326172, 62.44384765625, 66.34449768066406, 69.55098724365234, 97.61970520019531, 68.51602935791016, 51.77475357055664]"
2013-08-14,2013-08-20,1997.0,9014,5515.0,"[3, 8, 5, 6, 5, 7, 6]","[6, 3, 6, 9, 5, 3, 4]","[0.11065007207951787, 0.11545093133783514, 0.26955088371940894, 0.10594219484847422, 0.13503234572503575, 0.08686375215244424, 0.16444427224507402]","[55, 54, 67, 98, 64, 55, 48]","[62.79365158081055, 69.98873901367188, 72.03640747070312, 97.93426513671875, 66.4122314453125, 55.62519073486328, 61.903045654296875]"
2013-08-15,2013-08-21,2592.0,8136,5060.0,"[10, 0, 0, 10, 0, 10, 7]","[0, 9, 14, 0, 8, 0, 2]","[0.0, 0.041156913202870564, 0.03640733659540694, 0.03882541621099139, 0.07050169787153131, 0.03997444340192725, 0.0]","[54, 67, 98, 64, 55, 48, 60]","[62.19115447998047, 67.59162902832031, 97.43827056884766, 68.01163482666016, 53.0517463684082, 57.917240142822266, 57.13626480102539]"
2013-08-16,2013-08-22,2543.0,9038,5080.0,"[11, 0, 11, 9, 0, 0, 10]","[0, 14, 0, 0, 8, 8, 0]","[0.03602300998742243, 0.03767753757417239, 0.0, 0.3, 0.26434008139328774, 0.3, 0.0]","[67, 98, 64, 55, 48, 60, 57]","[65.623779296875, 97.00989532470703, 69.5034408569336, 54.60152053833008, 56.77190017700195, 57.06611251831055, 62.204933166503906]"
2013-08-17,2013-08-23,2432.0,9213,4875.0,"[16, 0, 9, 9, 9, 10, 10]","[0, 10, 0, 0, 0, 0, 1]","[0.3, 0.0, 0.03880425963706099, 0.0, 0.3, 0.07667963835809977, 0.3]","[98, 64, 55, 48, 60, 57, 62]","[98.77924346923828, 68.59955596923828, 53.033321380615234, 56.65584182739258, 54.68832778930664, 61.57757568359375, 66.96110534667969]"
2013-08-18,2013-08-24,2383.0,8208,5060.0,"[3, 9, 9, 9, 6, 11, 0]","[7, 0, 0, 0, 3, 0, 14]","[0.0, 0.04008680434900261, 0.0, 6.680706111986606e-05, 0.3, 0.0, 0.0]","[64, 55, 48, 60, 57, 62, 95]","[69.03135681152344, 52.27283477783203, 54.63167953491211, 55.89381790161133, 58.18952560424805, 66.88111877441406, 98.18939208984375]"
2013-08-19,2013-08-25,2313.0,8897,5305.0,"[9, 4, 9, 10, 11, 0, 2]","[0, 5, 0, 0, 0, 14, 9]","[0.0, 0.0, 0.0, 0.3, 0.0, 0.03785593798553731, 0.3]","[55, 48, 60, 57, 62, 95, 75]","[52.7460823059082, 55.64496612548828, 56.213504791259766, 60.44254684448242, 65.55780029296875, 101.5176773071289, 77.58463287353516]"
2013-08-20,2013-08-26,2161.0,8664,5385.0,"[10, 0, 10, 5, 0, 7, 0]","[0, 8, 0, 5, 14, 5, 8]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.3]","[48, 60, 57, 62, 95, 75, 52]","[58.43465042114258, 55.425315856933594, 60.86294174194336, 67.45939636230469, 98.99614715576172, 75.76441955566406, 56.95542526245117]"
2013-08-21,2013-08-27,2298.0,8853,5380.0,"[6, 0, 7, 12, 0, 1, 0]","[3, 9, 3, 5, 11, 7, 7]","[0.06393137360828911, 0.03667923214976067, 0.3, 0.0, 0.03792593469692209, 0.0, 0.3]","[60, 57, 62, 95, 75, 52, 47]","[58.31245040893555, 61.32756423950195, 64.91988372802734, 104.99559020996094, 78.37467193603516, 57.322486877441406, 50.76164245605469]"
2013-08-22,2013-08-28,1905.0,7197,4500.0,"[10, 0, 0, 12, 0, 8, 10]","[0, 9, 15, 0, 0, 0, 0]","[0.0, 0.26743413002268224, 0.0, 0.0, 0.0, 0.03725409581541634, 0.0]","[57, 62, 95, 75, 52, 47, 47]","[61.75545883178711, 66.66387176513672, 102.24514770507812, 73.53189086914062, 58.47632598876953, 47.28240203857422, 63.3477897644043]"
2013-08-23,2013-08-29,1909.0,8682,5480.0,"[5, 8, 3, 6, 6, 7, 6]","[5, 8, 8, 3, 5, 3, 3]","[0.17152301127604508, 0.127262059238684, 0.11753407868165158, 0.10322989181206843, 0.08727459843518469, 0.17030888377115858, 0.12389261960528267]","[62, 95, 75, 52, 47, 47, 54]","[64.76705932617188, 101.31087493896484, 72.30821228027344, 56.31035232543945, 49.06248092651367, 62.75102615356445, 56.824485778808594]"
2013-08-24,2013-08-30,1974.0,8911,5350.0,"[0, 2, 0, 7, 0, 0, 11]","[14, 9, 8, 1, 9, 8, 0]","[0.0, 0.10406099108189357, 0.0, 0.28675459573230405, 0.3, 0.0, 0.3]","[95, 75, 52, 47, 47, 54, 66]","[99.71749114990234, 75.77041625976562, 55.3734130859375, 47.69548034667969, 63.97036361694336, 57.507755279541016, 63.96806716918945]"
2013-08-25,2013-08-31,2042.0,8758,5460.0,"[13, 0, 7, 7, 10, 0, 0]","[0, 8, 1, 3, 0, 9, 15]","[0.0, 0.3, 0.11875480630970563, 0.008242282193789453, 0.0, 0.3, 0.002290803904149909]","[75, 52, 47, 47, 54, 66, 106]","[76.20057678222656, 58.19324493408203, 48.889610290527344, 65.10162353515625, 59.920223236083984, 62.22382354736328, 108.54795837402344]"
2013-08-26,2013-09-01,2287.0,8214,5335.0,"[10, 0, 10, 4, 10, 13, 0]","[0, 7, 0, 5, 0, 4, 11]","[0.03669376895025839, 0.24854253810476878, 0.0, 0.0, 0.0, 0.0, 0.0]","[52, 47, 47, 54, 66, 106, 85]","[58.46468734741211, 47.457427978515625, 60.517215728759766, 56.5196647644043, 63.32242965698242, 107.57860565185547, 78.42572784423828]"
