start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-08-02,2013-08-08,3744.0,11441,7670.0,"[20, 8, 19, 14, 14, 0, 19]","[3, 20, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.250985485905311, 0.0]","[122, 161, 144, 96, 89, 96, 108]","[145.8426513671875, 186.5192413330078, 116.6794662475586, 84.88982391357422, 87.56561279296875, 92.08307647705078, 114.39163208007812]"
2013-08-03,2013-08-09,4092.0,13392,8600.0,"[5, 18, 0, 0, 0, 18, 20]","[20, 0, 12, 12, 13, 0, 0]","[0.008947072631961758, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]","[161, 144, 96, 89, 96, 108, 124]","[172.6342315673828, 108.30007934570312, 87.76219177246094, 84.63887786865234, 94.62022399902344, 110.96853637695312, 128.8795928955078]"
2013-08-04,2013-08-10,4354.0,12486,7600.0,"[20, 12, 13, 15, 20, 20, 20]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.29781619085544925, 0.0, 0.0, 0.0]","[144, 96, 89, 96, 108, 124, 162]","[111.69487762451172, 74.20292663574219, 79.98566436767578, 90.58100128173828, 112.88087463378906, 131.10662841796875, 169.26966857910156]"
2013-08-05,2013-08-11,4158.0,14216,8840.0,"[7, 14, 15, 19, 20, 15, 20]","[6, 0, 0, 0, 1, 12, 2]","[0.0, 0.0, 0.2976902386538395, 0.3, 0.0, 0.0, 0.0]","[96, 89, 96, 108, 124, 162, 126]","[83.6392822265625, 87.24172973632812, 88.84751892089844, 110.15027618408203, 128.19337463378906, 176.2783966064453, 139.8670196533203]"
2013-08-06,2013-08-12,4170.0,14366,8965.0,"[8, 6, 14, 10, 14, 15, 14]","[6, 8, 3, 10, 10, 6, 3]","[0.09009300446814522, 0.029445676410013125, 0.21956858073704807, 0.08875692598130554, 0.15578336275622895, 0.08636564287038383, 0.08860989816678068]","[89, 96, 108, 124, 162, 126, 93]","[88.54248809814453, 94.44580078125, 108.3413314819336, 131.32769775390625, 174.84683227539062, 138.35069274902344, 106.80843353271484]"
2013-08-07,2013-08-13,4684.0,13481,8890.0,"[14, 18, 10, 20, 13, 17, 16]","[0, 0, 10, 7, 9, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[96, 108, 124, 162, 126, 93, 108]","[87.68341064453125, 108.17156982421875, 130.89877319335938, 173.26226806640625, 139.48387145996094, 101.34127044677734, 96.2166748046875]"
2013-08-08,2013-08-14,4517.0,13827,8745.0,"[18, 20, 20, 20, 17, 15, 11]","[0, 0, 7, 0, 0, 0, 7]","[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0]","[108, 124, 162, 126, 93, 108, 93]","[110.92664337158203, 130.39385986328125, 171.51390075683594, 128.24386596679688, 103.91387176513672, 93.16155242919922, 115.11158752441406]"
2013-08-09,2013-08-15,3997.0,13454,9415.0,"[15, 6, 12, 10, 16, 0, 19]","[5, 19, 9, 6, 0, 15, 0]","[0.0, 0.0, 0.0877141334595061, 0.014017478802670423, 0.0, 0.0, 0.0]","[124, 162, 126, 93, 108, 93, 90]","[130.1591339111328, 172.1361846923828, 136.20266723632812, 104.09039306640625, 96.3125, 114.31654357910156, 118.01615142822266]"
2013-08-10,2013-08-16,3803.0,13422,9300.0,"[5, 20, 9, 16, 13, 20, 20]","[20, 2, 7, 0, 5, 0, 0]","[0.0, 0.0, 0.1832937427234504, 0.0, 0.0, 0.0006473339624715475, 0.07495964028606686]","[162, 126, 93, 108, 93, 90, 112]","[173.68333435058594, 138.14236450195312, 103.88338470458984, 95.71709442138672, 113.99547576904297, 119.05154418945312, 127.09414672851562]"
2013-08-11,2013-08-17,3919.0,13056,9205.0,"[10, 16, 15, 20, 20, 20, 20]","[11, 0, 0, 0, 0, 0, 7]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[126, 93, 108, 93, 90, 112, 164]","[137.5929412841797, 98.85213470458984, 93.87764739990234, 111.06185913085938, 116.12029266357422, 123.02328491210938, 168.78836059570312]"
