start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-08-16,2013-08-22,6691.0,22324,15165.0,"[20, 20, 17, 20, 10, 0, 20]","[15, 20, 20, 0, 15, 20, 11]","[0.0004823148171319239, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]","[213, 312, 204, 177, 154, 190, 181]","[226.79531860351562, 312.80511474609375, 244.90585327148438, 126.46009826660156, 168.2526397705078, 163.934326171875, 202.08009338378906]"
2013-08-17,2013-08-23,6610.0,21420,15310.0,"[20, 17, 0, 20, 5, 20, 13]","[20, 20, 19, 0, 19, 12, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[312, 204, 177, 154, 190, 181, 199]","[316.76519775390625, 244.5127716064453, 132.5853271484375, 166.7241973876953, 161.26539611816406, 205.8374786376953, 219.88531494140625]"
2013-08-18,2013-08-24,6008.0,21627,15110.0,"[19, 20, 0, 20, 11, 20, 20]","[20, 1, 20, 0, 20, 14, 20]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0]","[204, 177, 154, 190, 181, 199, 304]","[248.26316833496094, 126.19391632080078, 168.41900634765625, 171.28048706054688, 206.20069885253906, 218.17599487304688, 312.25042724609375]"
2013-08-19,2013-08-25,6932.0,22848,16500.0,"[0, 4, 5, 20, 20, 20, 20]","[20, 20, 20, 13, 14, 20, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[177, 154, 190, 181, 199, 304, 240]","[157.8251953125, 165.00711059570312, 170.1786651611328, 214.44168090820312, 221.19631958007812, 317.3822326660156, 241.1149139404297]"
2013-08-20,2013-08-26,7259.0,22321,15615.0,"[6, 19, 12, 0, 20, 17, 20]","[20, 8, 20, 20, 20, 20, 7]","[0.0, 0.0018198898568168053, 0.0, 0.0, 0.0, 0.0, 0.0]","[154, 190, 181, 199, 304, 240, 168]","[178.82794189453125, 172.4862518310547, 212.17276000976562, 216.59686279296875, 309.783203125, 241.70693969726562, 174.10702514648438]"
2013-08-21,2013-08-27,7451.0,23429,15715.0,"[0, 20, 20, 20, 20, 6, 20]","[20, 13, 14, 20, 17, 20, 5]","[0.2938971118555757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[190, 181, 199, 304, 240, 168, 150]","[175.07948303222656, 212.544921875, 216.14793395996094, 313.89996337890625, 241.2746124267578, 174.04458618164062, 158.86471557617188]"
2013-08-22,2013-08-28,6775.0,22185,15955.0,"[14, 20, 20, 17, 0, 20, 0]","[20, 20, 20, 19, 20, 5, 20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[181, 199, 304, 240, 168, 150, 150]","[226.00344848632812, 220.79759216308594, 328.63818359375, 237.68617248535156, 173.74842834472656, 155.75885009765625, 173.86404418945312]"
2013-08-23,2013-08-29,6891.0,21961,14560.0,"[12, 19, 20, 20, 20, 6, 0]","[20, 20, 16, 0, 5, 20, 20]","[0.2594794215034073, 0.0, 0.0, 0.010398982513893568, 0.01089370311291427, 0.0, 0.0]","[199, 304, 240, 168, 150, 150, 172]","[212.9885711669922, 316.0941162109375, 229.93873596191406, 164.17803955078125, 152.90333557128906, 174.68319702148438, 163.4646453857422]"
2013-08-24,2013-08-30,7091.0,21902,14165.0,"[20, 20, 20, 2, 5, 7, 20]","[20, 16, 7, 20, 20, 17, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]","[304, 240, 168, 150, 150, 172, 213]","[309.275634765625, 235.24449157714844, 171.3377227783203, 151.9160919189453, 171.2921905517578, 166.5836639404297, 203.14663696289062]"
2013-08-25,2013-08-31,7259.0,21796,14685.0,"[20, 20, 0, 5, 20, 20, 20]","[17, 6, 20, 20, 0, 11, 20]","[0.0, 0.0, 0.033549273906535206, 0.0, 0.18392865885862036, 0.0, 0.0]","[240, 168, 150, 150, 172, 213, 340]","[239.18174743652344, 165.41065979003906, 145.39291381835938, 169.93649291992188, 163.4476776123047, 196.82180786132812, 322.345703125]"
