start_date,end_date,lucro_otimo,unidades,hr_cost,J,X,PR,clientes_reais,clientes_previstos
2013-08-04,2013-08-10,5886.0,22266,14175.0,"[12, 15, 15, 17, 18, 20, 20]","[14, 10, 9, 7, 10, 12, 17]","[0.0, 0.0, 0.03197407220498644, 0.3, 0.0379506160346233, 0.029850934397448944, 0.3]","[209, 139, 129, 139, 156, 181, 236]","[172.11904907226562, 160.41539001464844, 149.49026489257812, 153.5297393798828, 179.4573974609375, 204.8411407470703, 241.46229553222656]"
2013-08-05,2013-08-11,5645.0,19130,13855.0,"[20, 3, 0, 19, 12, 19, 20]","[7, 20, 20, 9, 20, 19, 0]","[0.0, 0.01802829850200087, 0.0, 0.0, 0.03450821626212575, 0.0, 0.024298302923624282]","[139, 129, 139, 156, 181, 236, 183]","[172.64447021484375, 157.22142028808594, 165.6641082763672, 178.1228790283203, 210.1278839111328, 241.7870635986328, 198.50645446777344]"
2013-08-06,2013-08-12,6322.0,21349,13855.0,"[20, 12, 7, 12, 19, 19, 15]","[0, 12, 19, 19, 16, 13, 8]","[0.0, 0.019664019984627, 0.037474199386647776, 0.0, 0.3, 0.03638096957013602, 0.019449936390165908]","[129, 139, 156, 181, 236, 183, 135]","[141.14492797851562, 156.56011962890625, 173.52061462402344, 205.00698852539062, 230.45748901367188, 206.86817932128906, 145.63589477539062]"
2013-08-07,2013-08-13,6581.0,21307,13360.0,"[20, 5, 20, 16, 16, 20, 0]","[0, 20, 12, 20, 16, 0, 20]","[0.08759319831531265, 0.020972856956066592, 0.0, 0.3, 0.02787879968091847, 0.0, 0.0]","[139, 156, 181, 236, 183, 135, 155]","[148.19712829589844, 172.6792449951172, 204.96380615234375, 239.04759216308594, 208.8005828857422, 139.21533203125, 144.30911254882812]"
2013-08-08,2013-08-14,7281.0,21974,13795.0,"[20, 19, 20, 19, 20, 18, 20]","[8, 12, 19, 13, 3, 5, 4]","[0.0877876585261848, 0.02822684858186047, 0.089722045181837, 0.028659498928350426, 0.3, 0.028144677253893528, 0.0]","[156, 181, 236, 183, 135, 155, 135]","[176.62841796875, 200.6445770263672, 246.8896026611328, 207.0658416748047, 141.3290252685547, 147.50057983398438, 147.3697967529297]"
2013-08-09,2013-08-15,6412.0,21114,13835.0,"[20, 20, 20, 16, 7, 11, 13]","[11, 20, 11, 5, 13, 11, 14]","[0.3, 0.023752879010844878, 0.02859139256857332, 0.02106686681170951, 0.02431706349210577, 0.019649077297144782, 0.0]","[181, 236, 183, 135, 155, 135, 131]","[201.42686462402344, 243.1297607421875, 197.9195098876953, 135.8018035888672, 131.559326171875, 146.6416778564453, 179.58462524414062]"
2013-08-10,2013-08-16,6604.0,18963,12715.0,"[20, 10, 13, 20, 20, 17, 19]","[17, 20, 8, 0, 0, 9, 8]","[0.036631124820289934, 0.0, 0.025316098793939368, 0.0, 0.0, 0.020486650346169977, 0.0]","[236, 183, 135, 155, 135, 131, 162]","[237.8692169189453, 202.7108612060547, 135.55947875976562, 137.07064819335938, 144.59527587890625, 168.566162109375, 170.37977600097656]"
2013-08-11,2013-08-17,5993.0,20171,13620.0,"[20, 10, 6, 9, 20, 20, 20]","[12, 11, 14, 14, 7, 7, 17]","[0.0, 0.3, 0.0, 0.0195138130889575, 0.0, 0.0, 0.02870577515495935]","[183, 135, 155, 135, 131, 162, 237]","[205.03921508789062, 134.64334106445312, 134.266845703125, 150.20639038085938, 171.7921600341797, 172.75851440429688, 237.65419006347656]"
2013-08-12,2013-08-18,6220.0,18977,13105.0,"[10, 8, 13, 17, 15, 18, 18]","[10, 12, 10, 9, 12, 18, 9]","[0.0016889886602651399, 0.01704538647712114, 0.0, 0.019662477514606886, 0.0, 0.03111565072125407, 0.02347189145019895]","[135, 155, 135, 131, 162, 237, 154]","[130.94500732421875, 135.65701293945312, 145.52296447753906, 165.43667602539062, 173.83897399902344, 246.53079223632812, 173.5960235595703]"
2013-08-13,2013-08-19,5714.0,20517,13220.0,"[0, 13, 17, 20, 19, 20, 6]","[20, 10, 10, 8, 19, 9, 11]","[0.3, 0.3, 0.019552397208850124, 0.034354017301476567, 0.0271478733377042, 0.0, 0.03419838576645112]","[155, 135, 131, 162, 237, 154, 134]","[141.32339477539062, 148.59722900390625, 172.42355346679688, 179.99363708496094, 245.35458374023438, 186.10910034179688, 113.5722885131836]"
