Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,Num_Customers_Clean,Day_of_Week,Is_Weekend,Month,Quarter,Day_of_Year,Is_Black_Friday,Is_Memorial_Day,Is_Holiday,Holiday_Nearby,Is_Tourist_Event,Event_Nearby,Lag_Customers_1,Lag_Customers_7,Lag_Customers_14,Rolling_Mean_7,Rolling_Std_7,Rolling_Mean_30
2012-09-25,21,106,8.21,No,49372,106.0,2,0,9,3,269,0,0,0,0,0,0,119.0,110.0,473.0,169.85714285714286,68.76634004954367,213.3
2012-09-26,21,119,11.81,No,45250,119.0,3,0,9,3,270,0,0,0,0,0,0,106.0,110.0,461.0,169.28571428571428,69.36068599649741,208.7
2012-09-27,38,131,6.77,No,51868,131.0,4,0,9,3,271,0,0,0,0,0,0,119.0,152.0,156.0,170.57142857142858,68.15144200689373,207.2
2012-09-28,37,182,9.9,No,69335,182.0,5,0,9,3,272,0,0,0,0,0,0,131.0,186.0,173.0,167.57142857142858,69.55299452661257,206.1
2012-09-29,45,292,9.13,No,66380,292.0,6,1,9,3,273,0,0,0,0,0,0,182.0,296.0,250.0,167.0,69.3926028718716,207.53333333333333
2012-09-30,24,182,10.86,No,61925,182.0,7,1,9,3,274,0,0,0,0,0,0,292.0,216.0,182.0,166.42857142857142,68.15877821395419,212.46666666666667
2012-10-01,15,102,9.78,No,44538,102.0,1,0,10,4,275,0,0,0,0,0,0,182.0,119.0,123.0,161.57142857142858,65.18398868550716,211.23333333333332
2012-10-02,24,123,7.06,No,55900,123.0,2,0,10,4,276,0,0,0,0,0,0,102.0,106.0,110.0,159.14285714285714,67.31624016889337,203.1
2012-10-03,20,114,7.16,No,58416,114.0,3,0,10,4,277,0,0,0,0,0,0,123.0,119.0,110.0,161.57142857142858,65.35762425011326,197.23333333333332
2012-10-04,33,152,11.73,No,52914,152.0,4,0,10,4,278,0,0,0,0,0,0,114.0,131.0,152.0,160.85714285714286,65.92528238197241,190.9
2012-10-05,31,186,9.79,No,64401,186.0,5,0,10,4,279,0,0,0,0,0,1,152.0,182.0,186.0,163.85714285714286,64.80850914149163,192.0
2012-10-06,88,1231,8.87,Yes,171665,1225.67,6,1,10,4,280,0,0,0,0,1,1,186.0,292.0,296.0,164.42857142857142,65.01245301954845,194.53333333333333
2012-10-07,107,798,9.9,Yes,97231,798.0,7,1,10,4,281,0,0,0,1,1,1,1225.67,182.0,216.0,297.81,410.44373877548685,230.45566666666667
2012-10-08,34,497,11.48,Yes,78493,497.0,1,0,10,4,282,0,0,1,0,1,1,798.0,102.0,119.0,385.81,445.9735523174741,251.45566666666667
2012-10-09,22,102,8.52,No,62610,102.0,2,0,10,4,283,0,0,0,1,0,1,497.0,123.0,106.0,442.23857142857145,428.73462469724313,260.4223333333333
2012-10-10,18,106,10.96,No,49746,106.0,3,0,10,4,284,0,0,0,0,0,0,102.0,114.0,119.0,439.23857142857145,431.4058975191298,257.7556666666667
2012-10-11,40,149,8.02,No,56806,149.0,4,0,10,4,285,0,0,0,0,0,0,106.0,152.0,131.0,438.0957142857143,432.4205061379162,247.489
2012-10-12,45,234,10.86,No,60275,234.0,5,0,10,4,286,0,0,0,0,0,0,149.0,186.0,182.0,437.6671428571429,432.7526725014452,236.689
2012-10-13,35,318,10.97,No,71615,318.0,6,1,10,4,287,0,0,0,0,0,0,234.0,1225.67,292.0,444.5242857142857,428.45926775899204,229.12233333333333
2012-10-14,37,226,7.3,No,58551,226.0,7,1,10,4,288,0,0,0,0,0,0,318.0,798.0,182.0,314.85714285714283,254.81655399615687,234.52233333333334
2012-10-15,27,115,11.47,No,48499,115.0,1,0,10,4,289,0,0,0,0,0,0,226.0,497.0,102.0,233.14285714285714,139.83136101679636,236.28900000000002
2012-10-16,29,137,7.51,No,63233,137.0,2,0,10,4,290,0,0,0,0,0,0,115.0,102.0,123.0,178.57142857142858,82.46990793183784,231.78900000000002
2012-10-17,20,123,6.45,No,53068,123.0,3,0,10,4,291,0,0,0,0,0,0,137.0,106.0,114.0,183.57142857142858,77.99328420417028,230.28900000000002
2012-10-18,54,145,13.02,No,61053,145.0,4,0,10,4,292,0,0,0,0,0,0,123.0,149.0,152.0,186.0,75.39672848782476,230.28900000000002
2012-10-19,55,204,14.93,No,75176,204.0,5,0,10,4,293,0,0,0,0,0,0,145.0,234.0,186.0,185.42857142857142,75.73827113346206,231.45566666666667
2012-10-20,64,383,15.54,No,92254,383.0,6,1,10,4,294,0,0,0,0,0,0,204.0,318.0,1225.67,181.14285714285714,73.34264010207811,234.589
2012-10-21,42,234,13.11,No,77484,234.0,7,1,10,4,295,0,0,0,0,0,0,383.0,226.0,798.0,190.42857142857142,94.59361702013769,242.28900000000002
2012-10-22,22,115,7.23,No,54736,115.0,1,0,10,4,296,0,0,0,0,0,0,234.0,115.0,497.0,191.57142857142858,95.14174888529473,243.889
2012-10-23,26,141,9.39,No,54725,141.0,2,0,10,4,297,0,0,0,0,0,0,115.0,137.0,102.0,191.57142857142858,95.14174888529473,237.85566666666668
2012-10-24,28,158,7.83,No,60454,158.0,3,0,10,4,298,0,0,0,0,0,0,141.0,123.0,106.0,192.14285714285714,94.77065046983844,235.35566666666668
2012-10-25,34,149,6.64,No,68056,149.0,4,0,10,4,299,0,0,0,0,0,0,158.0,145.0,149.0,197.14285714285714,91.37729216719889,236.65566666666666
2012-10-26,42,192,8.24,No,70350,192.0,5,0,10,4,300,0,0,0,0,0,0,149.0,204.0,234.0,197.71428571428572,91.00863381334504,238.089
2012-10-27,43,235,11.1,No,69006,235.0,6,1,10,4,301,0,0,0,0,0,0,192.0,383.0,318.0,196.0,90.98351499035473,240.52233333333334
2012-10-28,41,170,9.09,No,74692,170.0,7,1,10,4,302,0,0,0,0,0,0,235.0,234.0,226.0,174.85714285714286,46.70984397115475,243.989
2012-10-29,22,107,10.41,No,67921,107.0,1,0,10,4,303,0,0,0,0,0,0,170.0,115.0,115.0,165.71428571428572,38.79739804726846,243.589
2012-10-30,26,124,5.99,No,68049,124.0,2,0,10,4,304,0,0,0,0,0,0,107.0,141.0,137.0,164.57142857142858,40.615502552832496,237.42233333333334
2012-10-31,23,153,6.62,No,83138,153.0,3,0,10,4,305,0,0,0,0,0,0,124.0,158.0,123.0,162.14285714285714,42.71388755985909,235.489
2012-11-01,29,149,10.95,No,70912,149.0,4,0,11,4,306,0,0,0,0,0,0,153.0,149.0,145.0,161.42857142857142,42.836344159515704,237.189
2012-11-02,61,230,5.8,No,49629,230.0,5,0,11,4,307,0,0,0,0,0,0,149.0,192.0,204.0,161.42857142857142,42.836344159515704,238.05566666666667
2012-11-03,38,325,6.78,No,82309,325.0,6,1,11,4,308,0,0,0,0,0,0,230.0,235.0,383.0,166.85714285714286,49.27957173592609,241.92233333333334
2012-11-04,32,244,10.32,No,65587,244.0,7,1,11,4,309,0,0,0,0,0,0,325.0,170.0,234.0,179.71428571428572,75.03269128789704,247.689
2012-11-05,15,115,9.13,No,68065,115.0,1,0,11,4,310,0,0,0,0,0,0,244.0,107.0,115.0,190.28571428571428,78.5657140779076,249.62233333333333
2012-11-06,27,115,10.18,No,63822,115.0,2,0,11,4,311,0,0,0,0,0,0,115.0,124.0,141.0,191.42857142857142,77.19856894800024,212.6
2012-11-07,25,132,11.23,No,69768,132.0,3,0,11,4,312,0,0,0,0,0,0,115.0,153.0,158.0,190.14285714285714,78.57147186146057,189.83333333333334
2012-11-08,40,153,6.94,No,68089,153.0,4,0,11,4,313,0,0,0,0,0,0,132.0,149.0,149.0,187.14285714285714,80.6007207813695,177.66666666666666
2012-11-09,53,222,8.8,No,68943,222.0,5,0,11,4,314,0,0,0,0,0,1,153.0,230.0,192.0,187.71428571428572,80.29884657891955,179.36666666666667
2012-11-10,128,1321,10.82,Yes,165555,1225.67,6,1,11,4,315,0,0,0,0,1,1,222.0,325.0,235.0,186.57142857142858,79.65102456519823,183.23333333333332
2012-11-11,145,1010,8.38,Yes,106754,1010.0,7,1,11,4,316,0,0,0,1,1,1,1225.67,244.0,170.0,315.23857142857145,404.7102771295607,219.12233333333333
2012-11-12,67,890,9.69,Yes,144189,890.0,1,0,11,4,317,0,0,1,0,1,1,1010.0,115.0,107.0,424.6671428571429,478.9813276358586,244.989
2012-11-13,30,133,6.86,No,56477,133.0,2,0,11,4,318,0,0,0,1,0,1,890.0,115.0,124.0,535.3814285714286,485.00447257142474,264.0556666666667
2012-11-14,43,141,8.45,No,67196,141.0,3,0,11,4,319,0,0,0,0,0,0,133.0,132.0,153.0,537.9528571428572,482.44516326432694,260.9556666666667
2012-11-15,31,171,11.37,No,73558,171.0,4,0,11,4,320,0,0,0,0,0,0,141.0,153.0,149.0,539.2385714285714,481.1933586556301,261.82233333333335
2012-11-16,57,253,15.44,No,67597,253.0,5,0,11,4,321,0,0,0,0,0,0,171.0,222.0,230.0,541.8100000000001,478.82763360106964,262.9556666666667
2012-11-17,71,450,20.45,No,144419,450.0,6,1,11,4,322,0,0,0,0,0,0,253.0,1225.67,325.0,546.2385714285714,475.5086593122701,267.289
2012-11-18,66,329,15.33,No,82361,329.0,7,1,11,4,323,0,0,0,0,0,0,450.0,1010.0,244.0,435.42857142857144,369.30874939669724,277.4556666666667
2012-11-19,31,222,9.07,No,76179,222.0,1,0,11,4,324,0,0,0,0,0,0,329.0,890.0,115.0,338.14285714285717,268.72441184940686,281.62233333333336
2012-11-20,37,231,15.14,No,76429,231.0,2,0,11,4,325,0,0,0,0,0,0,222.0,133.0,115.0,242.71428571428572,114.36303931736362,276.2556666666667
2012-11-21,45,253,14.52,No,85711,253.0,3,0,11,4,326,0,0,0,0,0,0,231.0,141.0,132.0,256.7142857142857,104.24444715141836,276.15566666666666
2012-11-22,30,369,15.56,No,71897,369.0,4,0,11,4,327,0,0,0,0,0,0,253.0,171.0,153.0,272.7142857142857,91.31760378976693,280.7556666666667
2012-11-23,119,1693,16.28,No,252073,1225.67,5,0,11,4,328,1,0,0,0,0,0,369.0,253.0,222.0,301.0,85.00784277543706,288.35566666666665
2012-11-24,67,463,16.81,No,100190,463.0,6,1,11,4,329,0,0,0,0,0,0,1225.67,450.0,1225.67,439.95285714285717,356.1163979522374,323.94466666666665
2012-11-25,46,347,17.93,No,103886,347.0,7,1,11,4,330,0,0,0,0,0,0,463.0,329.0,1010.0,441.81,356.2114110562248,334.41133333333335
2012-11-26,29,138,14.92,No,77744,138.0,1,0,11,4,331,0,0,0,0,0,0,347.0,222.0,890.0,444.38142857142856,355.32519623712653,339.57800000000003
2012-11-27,21,129,10.93,No,67053,129.0,2,0,11,4,332,0,0,0,0,0,0,138.0,231.0,133.0,432.38142857142856,365.36375720773464,336.3446666666667
2012-11-28,17,150,11.52,No,89181,150.0,3,0,11,4,333,0,0,0,0,0,0,129.0,253.0,141.0,417.81,376.59517969122595,334.978
2012-11-29,41,150,10.66,No,101655,150.0,4,0,11,4,334,0,0,0,0,0,0,150.0,369.0,171.0,403.0957142857143,386.0025614706525,336.41133333333335
2012-11-30,50,193,16.27,No,102925,193.0,5,0,11,4,335,0,0,0,0,0,0,150.0,1225.67,253.0,371.81,397.9177503370934,337.278
2012-12-01,54,421,11.28,No,115844,421.0,6,1,12,4,336,0,0,0,0,0,0,193.0,463.0,450.0,224.28571428571428,129.47549869340082,338.61133333333333
2012-12-02,51,296,11.68,No,93857,296.0,7,1,12,4,337,0,0,0,0,0,0,421.0,347.0,329.0,218.28571428571428,116.9354726415592,347.678
2012-12-03,25,147,15.15,No,107839,147.0,1,0,12,4,338,0,0,0,0,0,0,296.0,138.0,222.0,211.0,108.89138319138668,349.878
2012-12-04,16,154,17.51,No,95985,154.0,2,0,12,4,339,0,0,0,0,0,0,147.0,129.0,231.0,212.28571428571428,107.93472454175642,343.94466666666665
2012-12-05,22,189,16.22,No,90907,189.0,3,0,12,4,340,0,0,0,0,0,0,154.0,150.0,253.0,215.85714285714286,105.09587459621302,340.94466666666665
2012-12-06,30,197,14.66,No,98244,197.0,4,0,12,4,341,0,0,0,0,0,0,189.0,150.0,369.0,221.42857142857142,102.0112038664665,343.41133333333335
2012-12-07,35,254,13.59,No,116818,254.0,5,0,12,4,342,0,0,0,0,0,0,197.0,193.0,1225.67,228.14285714285714,97.99392595365083,346.1446666666667
2012-12-08,52,382,10.82,No,95923,382.0,6,1,12,4,343,0,0,0,0,0,0,254.0,421.0,463.0,236.85714285714286,97.0557032008403,350.21133333333336
2012-12-09,51,405,18.09,No,123381,405.0,7,1,12,4,344,0,0,0,0,0,0,382.0,296.0,347.0,231.28571428571428,85.10721529481606,357.8446666666667
2012-12-10,28,176,13.04,No,102663,176.0,1,0,12,4,345,0,0,0,0,0,0,405.0,147.0,138.0,246.85714285714286,106.26292638455618,363.94466666666665
2012-12-11,30,198,13.35,No,124714,198.0,2,0,12,4,346,0,0,0,0,0,0,176.0,154.0,129.0,251.0,102.20893633468039,328.9556666666667
2012-12-12,29,228,13.71,No,109979,228.0,3,0,12,4,347,0,0,0,0,0,0,198.0,189.0,150.0,257.2857142857143,96.4394702835489,301.889
2012-12-13,36,220,11.49,No,106397,220.0,4,0,12,4,348,0,0,0,0,0,0,228.0,197.0,150.0,262.85714285714283,92.89856219093458,279.82233333333335
2012-12-14,52,280,19.72,No,104054,280.0,5,0,12,4,349,0,0,0,0,0,0,220.0,254.0,193.0,266.14285714285717,90.55832111854552,282.7223333333333
2012-12-15,60,564,19.35,No,115390,564.0,6,1,12,4,350,0,0,0,0,0,0,280.0,382.0,421.0,269.85714285714283,90.51045717011344,287.35566666666665
2012-12-16,44,456,19.22,No,115025,456.0,7,1,12,4,351,0,0,0,0,0,0,564.0,405.0,296.0,295.85714285714283,140.4545342467671,300.4556666666667
2012-12-17,28,327,18.61,No,119704,327.0,1,0,12,4,352,0,0,0,0,0,0,456.0,176.0,147.0,303.14285714285717,148.1704295413774,307.2223333333333
2012-12-18,24,319,15.18,No,123221,319.0,2,0,12,4,353,0,0,0,0,0,0,327.0,198.0,154.0,324.7142857142857,137.15771248908385,303.12233333333336
2012-12-19,27,414,20.06,No,123225,414.0,3,0,12,4,354,0,0,0,0,0,0,319.0,228.0,189.0,342.0,125.67020331009294,302.789
2012-12-20,36,414,17.45,No,95441,414.0,4,0,12,4,355,0,0,0,0,0,0,414.0,220.0,197.0,368.57142857142856,116.90716707835244,309.189
2012-12-21,62,500,19.26,No,127238,500.0,5,0,12,4,356,0,0,0,0,0,0,414.0,280.0,254.0,396.2857142857143,97.1403010868208,315.289
2012-12-22,65,741,21.18,No,153805,741.0,6,1,12,4,357,0,0,0,0,0,0,500.0,564.0,382.0,427.7142857142857,88.44718628596881,323.52233333333334
2012-12-23,54,741,18.45,No,136464,741.0,7,1,12,4,358,0,0,0,0,0,0,741.0,456.0,405.0,453.0,142.61603462911683,335.9223333333333
2012-12-24,33,345,22.67,No,92521,345.0,1,0,12,4,359,0,0,0,0,0,0,741.0,327.0,176.0,493.7142857142857,179.52132119028337,319.76666666666665
2012-12-25,0,0,0.0,No,0,0.0,2,0,12,4,360,0,0,0,0,0,0,345.0,319.0,198.0,496.2857142857143,176.84429524840456,315.8333333333333
2012-12-26,33,721,19.86,No,124572,721.0,3,0,12,4,361,0,0,0,0,0,0,0.0,414.0,228.0,450.7142857142857,254.28836274704264,304.26666666666665
2012-12-27,52,415,20.66,No,104057,415.0,4,0,12,4,362,0,0,0,0,0,0,721.0,414.0,220.0,494.57142857142856,272.7079372655281,323.7
2012-12-28,50,423,12.88,No,103119,423.0,5,0,12,4,363,0,0,0,0,0,0,415.0,500.0,280.0,494.7142857142857,272.6589532032735,333.23333333333335
2012-12-29,31,483,13.4,No,114553,483.0,6,1,12,4,364,0,0,0,0,0,0,423.0,741.0,564.0,483.7142857142857,273.96028561679924,342.3333333333333
2012-12-30,44,462,18.27,No,103833,462.0,7,1,12,4,365,0,0,0,0,0,0,483.0,741.0,456.0,446.85714285714283,249.8735870871702,353.43333333333334
2012-12-31,30,389,14.26,No,101981,389.0,1,0,12,4,366,0,0,0,1,0,0,462.0,345.0,327.0,407.0,214.945729584625,362.4
2013-01-01,28,224,18.91,No,90940,224.0,2,0,1,1,1,0,0,1,0,0,0,389.0,0.0,319.0,413.2857142857143,213.46874422712295,361.3333333333333
2013-01-02,23,298,14.25,No,92188,298.0,3,0,1,1,2,0,0,0,1,0,0,224.0,721.0,414.0,445.2857142857143,147.9129409322869,358.93333333333334
2013-01-03,26,216,21.26,No,61243,216.0,4,0,1,1,3,0,0,0,0,0,0,298.0,415.0,414.0,384.85714285714283,92.54085326929716,363.96666666666664
2013-01-04,51,221,18.01,No,88401,221.0,5,0,1,1,4,0,0,0,0,0,0,216.0,423.0,500.0,356.42857142857144,110.55143168507178,366.03333333333336
2013-01-05,40,315,18.1,No,79165,315.0,6,1,1,1,5,0,0,0,0,0,0,221.0,483.0,741.0,327.57142857142856,116.48298465563862,367.1
2013-01-06,44,207,16.12,No,86869,207.0,7,1,1,1,6,0,0,0,0,0,0,315.0,462.0,741.0,303.57142857142856,94.32012359134042,371.03333333333336
2013-01-07,18,160,18.62,No,77608,160.0,1,0,1,1,7,0,0,0,0,0,0,207.0,389.0,345.0,267.14285714285717,68.69601776771965,369.46666666666664
2013-01-08,20,122,13.51,No,82376,122.0,2,0,1,1,8,0,0,0,0,0,0,160.0,224.0,0.0,234.42857142857142,53.934704791556626,362.06666666666666
2013-01-09,18,155,15.83,No,79878,155.0,3,0,1,1,9,0,0,0,0,0,0,122.0,298.0,721.0,219.85714285714286,68.91886188707339,352.6333333333333
2013-01-10,27,143,17.88,No,74915,143.0,4,0,1,1,10,0,0,0,0,0,0,155.0,216.0,415.0,199.42857142857142,62.819469229576264,351.93333333333334
2013-01-11,45,181,16.82,No,82048,181.0,5,0,1,1,11,0,0,0,0,0,0,143.0,221.0,423.0,189.0,65.60741827974404,350.1
2013-01-12,26,273,18.44,No,79905,273.0,6,1,1,1,12,0,0,0,0,0,0,181.0,315.0,483.0,183.28571428571428,64.07993520001446,348.53333333333336
2013-01-13,31,225,16.47,No,81254,225.0,7,1,1,1,13,0,0,0,0,0,0,273.0,207.0,462.0,177.28571428571428,50.14217880425671,350.3
2013-01-14,22,126,19.63,No,64780,126.0,1,0,1,1,14,0,0,0,0,0,0,225.0,160.0,389.0,179.85714285714286,52.33363663848978,348.46666666666664
2013-01-15,15,139,16.55,No,82000,139.0,2,0,1,1,15,0,0,0,0,0,0,126.0,122.0,224.0,175.0,55.93746508378757,333.8666666666667
2013-01-16,25,134,13.37,No,70111,134.0,3,0,1,1,16,0,0,0,0,0,0,139.0,155.0,298.0,177.42857142857142,53.571936505528114,323.3
2013-01-17,30,130,15.47,No,70391,130.0,4,0,1,1,17,0,0,0,0,0,0,134.0,143.0,216.0,174.42857142857142,55.587340114025366,316.8666666666667
2013-01-18,43,182,12.13,No,72639,182.0,5,0,1,1,18,0,0,0,0,0,1,130.0,181.0,221.0,172.57142857142858,57.011277079939774,310.56666666666666
2013-01-19,103,1010,15.05,Yes,169665,1010.0,6,1,1,1,19,0,0,0,0,1,1,182.0,273.0,315.0,172.71428571428572,57.03716415845065,302.8333333333333
2013-01-20,75,794,17.95,Yes,87423,794.0,7,1,1,1,20,0,0,0,1,1,1,1010.0,225.0,207.0,278.0,324.7855702870229,322.7
2013-01-21,45,581,13.11,Yes,90523,581.0,1,0,1,1,21,0,0,1,0,1,1,794.0,126.0,160.0,359.2857142857143,376.4105534677592,332.5
2013-01-22,18,100,17.32,No,58552,100.0,2,0,1,1,22,0,0,0,1,0,1,581.0,139.0,122.0,424.2857142857143,368.6166546634025,327.1666666666667
2013-01-23,16,122,15.72,No,55688,122.0,3,0,1,1,23,0,0,0,0,0,0,100.0,134.0,155.0,418.7142857142857,373.90404931644986,305.8
2013-01-24,25,105,9.87,No,55406,105.0,4,0,1,1,24,0,0,0,0,0,0,122.0,130.0,143.0,417.0,375.4512840125423,298.3666666666667
2013-01-25,24,108,10.97,No,60298,108.0,5,0,1,1,25,0,0,0,0,0,0,105.0,182.0,181.0,413.42857142857144,378.74083361530893,301.8666666666667
2013-01-26,22,222,8.93,No,68043,222.0,6,1,1,1,26,0,0,0,0,0,0,108.0,1010.0,273.0,402.85714285714283,387.2150257808654,281.43333333333334
2013-01-27,37,182,14.66,No,55481,182.0,7,1,1,1,27,0,0,0,0,0,0,222.0,794.0,225.0,290.2857142857143,281.36377063966756,275.0
2013-01-28,17,78,15.16,No,50500,78.0,1,0,1,1,28,0,0,0,0,0,0,182.0,581.0,126.0,202.85714285714286,172.95705495047858,266.96666666666664
2013-01-29,27,87,7.94,No,51493,87.0,2,0,1,1,29,0,0,0,0,0,0,78.0,100.0,139.0,131.0,51.53962876596341,253.46666666666667
2013-01-30,22,105,9.26,No,53103,105.0,3,0,1,1,30,0,0,0,0,0,0,87.0,122.0,134.0,129.14285714285714,53.05477852003072,240.96666666666667
2013-01-31,33,143,7.75,No,44946,143.0,4,0,1,1,31,0,0,0,0,0,0,105.0,105.0,130.0,126.71428571428571,53.819805170321985,231.5
2013-02-01,32,173,11.58,No,56644,173.0,5,0,2,1,32,0,0,0,0,0,0,143.0,108.0,182.0,132.14285714285714,53.177152272470494,228.8
2013-02-02,30,283,8.24,No,61963,283.0,6,1,2,1,33,0,0,0,0,0,0,173.0,222.0,1010.0,141.42857142857142,53.92852412486093,224.63333333333333
2013-02-03,15,156,7.23,No,57455,156.0,7,1,2,1,34,0,0,0,0,0,0,283.0,182.0,794.0,150.14285714285714,71.2610893625887,226.86666666666667
2013-02-04,15,117,9.98,No,45633,117.0,1,0,2,1,35,0,0,0,0,0,0,156.0,78.0,581.0,146.42857142857142,69.99013535934219,224.7
2013-02-05,16,117,7.21,No,46066,117.0,2,0,2,1,36,0,0,0,0,0,0,117.0,87.0,100.0,152.0,65.0102556011998,218.1
2013-02-06,20,114,6.6,No,53132,114.0,3,0,2,1,37,0,0,0,0,0,0,117.0,105.0,122.0,156.28571428571428,60.86792884520352,215.1
2013-02-07,24,114,12.26,No,49638,114.0,4,0,2,1,38,0,0,0,0,0,0,114.0,143.0,105.0,157.57142857142858,59.68767919444552,213.56666666666666
2013-02-08,46,191,17.0,No,56361,191.0,5,0,2,1,39,0,0,0,0,0,0,114.0,173.0,108.0,153.42857142857142,61.83541903811313,213.3
2013-02-09,26,326,16.27,No,80969,326.0,6,1,2,1,40,0,0,0,0,0,0,191.0,283.0,222.0,156.0,63.14533500848127,214.5
2013-02-10,24,235,16.96,No,67314,235.0,7,1,2,1,41,0,0,0,0,0,0,326.0,156.0,182.0,162.14285714285714,77.92181673837901,220.6
2013-02-11,21,140,14.94,No,43742,140.0,1,0,2,1,42,0,0,0,0,0,0,235.0,117.0,78.0,173.42857142857142,82.47192884623864,222.4
2013-02-12,31,149,11.77,No,67691,149.0,2,0,2,1,43,0,0,0,0,0,0,140.0,117.0,87.0,176.71428571428572,80.27808809738453,217.96666666666667
2013-02-13,17,140,15.71,No,45803,140.0,3,0,2,1,44,0,0,0,0,0,0,149.0,114.0,105.0,181.28571428571428,77.1615497634979,215.43333333333334
2013-02-14,28,188,10.42,No,58641,188.0,4,0,2,1,45,0,0,0,0,0,0,140.0,114.0,143.0,185.0,73.94141825346155,215.9
2013-02-15,34,196,10.44,No,51558,196.0,5,0,2,1,46,0,0,0,0,0,1,188.0,191.0,173.0,195.57142857142858,67.06926057655414,217.53333333333333
2013-02-16,106,1190,11.69,Yes,154237,1190.0,6,1,2,1,47,0,0,0,0,1,1,196.0,326.0,283.0,196.28571428571428,67.03907886627098,219.6
2013-02-17,48,902,11.79,Yes,118496,902.0,7,1,2,1,48,0,0,0,1,1,1,1190.0,235.0,156.0,319.7142857142857,385.34950122614424,254.93333333333334
2013-02-18,42,759,14.1,Yes,113859,759.0,1,0,2,1,49,0,0,1,0,1,1,902.0,140.0,117.0,415.0,439.5622822763574,278.93333333333334
2013-02-19,30,96,11.65,No,44020,96.0,2,0,2,1,50,0,0,0,1,0,1,759.0,149.0,117.0,503.42857142857144,437.27636461123666,270.56666666666666
2013-02-20,20,118,12.93,No,34326,118.0,3,0,2,1,51,0,0,0,0,0,0,96.0,140.0,114.0,495.85714285714283,444.8297159481101,247.3
2013-02-21,33,100,9.65,No,47280,100.0,4,0,2,1,52,0,0,0,0,0,0,118.0,188.0,114.0,492.7142857142857,447.8305908434999,231.86666666666667
2013-02-22,44,140,10.13,No,49506,140.0,5,0,2,1,53,0,0,0,0,0,0,100.0,196.0,191.0,480.14285714285717,458.9082800776313,231.86666666666667
2013-02-23,38,240,10.59,No,62562,240.0,6,1,2,1,54,0,0,0,0,0,0,140.0,1190.0,326.0,472.14285714285717,465.1331094684721,232.46666666666667
2013-02-24,29,170,7.73,No,48780,170.0,7,1,2,1,55,0,0,0,0,0,0,240.0,902.0,235.0,336.42857142857144,343.4471609737842,236.96666666666667
2013-02-25,29,105,7.63,No,54579,105.0,1,0,2,1,56,0,0,0,0,0,0,170.0,759.0,140.0,231.85714285714286,237.703196284378,239.03333333333333
2013-02-26,15,96,8.0,No,53930,96.0,2,0,2,1,57,0,0,0,0,0,0,105.0,96.0,149.0,138.42857142857142,51.84546634906806,235.13333333333333
2013-02-27,23,105,8.38,No,56624,105.0,3,0,2,1,58,0,0,0,0,0,0,96.0,118.0,140.0,138.42857142857142,51.84546634906806,232.26666666666668
2013-02-28,36,118,11.11,No,50793,118.0,4,0,2,1,59,0,0,0,0,0,0,105.0,100.0,188.0,136.57142857142858,52.92087534819331,233.16666666666666
2013-03-01,29,166,8.41,No,62563,166.0,5,0,3,1,60,0,0,0,0,0,0,118.0,140.0,196.0,139.14285714285714,51.25891327833783,234.2
2013-03-02,29,253,7.37,No,73088,253.0,6,1,3,1,61,0,0,0,0,0,0,166.0,240.0,1190.0,142.85714285714286,52.26352638768418,236.23333333333332
2013-03-03,25,166,8.99,No,54216,166.0,7,1,3,1,62,0,0,0,0,0,0,253.0,170.0,902.0,144.71428571428572,56.361080796693386,239.9
2013-03-04,24,114,6.47,No,65566,114.0,1,0,3,1,63,0,0,0,0,0,0,166.0,105.0,759.0,144.14285714285714,56.08157324061824,239.66666666666666
2013-03-05,17,92,9.11,No,45190,92.0,2,0,3,1,64,0,0,0,0,0,0,114.0,96.0,96.0,145.42857142857142,55.12971716130681,234.03333333333333
2013-03-06,19,105,9.96,No,65256,105.0,3,0,3,1,65,0,0,0,0,0,0,92.0,105.0,118.0,144.85714285714286,55.744741370609674,231.9
2013-03-07,26,114,9.14,No,58460,114.0,4,0,3,1,66,0,0,0,0,0,0,105.0,118.0,100.0,144.85714285714286,55.744741370609674,231.5
2013-03-08,27,141,12.52,No,63427,141.0,5,0,3,1,67,0,0,0,0,0,0,114.0,166.0,140.0,144.28571428571428,56.08539407520821,231.4
2013-03-09,26,294,8.63,No,74105,294.0,6,1,3,1,68,0,0,0,0,0,0,141.0,253.0,240.0,140.71428571428572,55.262145831524954,232.3
2013-03-10,61,206,10.32,No,51200,206.0,7,1,3,1,69,0,0,0,0,0,0,294.0,166.0,170.0,146.57142857142858,69.4882655390032,238.3
2013-03-11,16,114,10.81,No,61658,114.0,1,0,3,1,70,0,0,0,0,0,0,206.0,114.0,105.0,152.28571428571428,72.91253729803996,238.8
2013-03-12,18,105,10.13,No,52338,105.0,2,0,3,1,71,0,0,0,0,0,0,114.0,92.0,96.0,152.28571428571428,72.91253729803996,231.73333333333332
2013-03-13,20,118,9.13,No,50639,118.0,3,0,3,1,72,0,0,0,0,0,0,105.0,105.0,105.0,154.14285714285714,71.2681054690163,227.4
2013-03-14,41,136,10.87,No,55281,136.0,4,0,3,1,73,0,0,0,0,0,0,118.0,114.0,118.0,156.0,69.93091829322213,226.66666666666666
